entity	id
ENST00000696843	123373
ENST00000696845	123374
ENST00000696846	123375
ENST00000696848	123376
ENST00000696849	123377
ENST00000696851	123378
ENST00000696853	123379
ENST00000696858	123380
ENST00000696871	123381
ENST00000696874	123382
ENST00000696879	123383
ENST00000696880	123384
ENST00000696881	123385
ENST00000696887	123386
ENST00000696899	123387
ENST00000696963	123388
ENST00000696974	123389
ENST00000696988	123390
ENST00000697036	123391
ENST00000697040	123392
ENST00000697075	123393
ENST00000697147	123394
ENST00000697149	123395
ENST00000697150	123396
ENST00000697151	123397
ENST00000697153	123398
ENST00000697223	123399
ENST00000697224	123400
ENST00000697271	123401
ENST00000697292	123402
ENST00000697310	123403
ENST00000697330	123404
ENST00000697409	123405
ENST00000697410	123406
ENST00000697412	123407
ENST00000697413	123408
ENST00000697458	123409
ENST00000697461	123410
ENST00000697467	123411
ENST00000697613	123412
ENST00000697631	123413
ENST00000697642	123414
ENST00000697643	123415
ENST00000697713	123416
ENST00000697714	123417
ENST00000697715	123418
ENST00000697729	123419
ENST00000697730	123420
ENST00000697731	123421
ENST00000697928	123422
ENST00000697931	123423
ENST00000697932	123424
ENST00000697964	123425
ENST00000698113	123426
ENST00000698116	123427
ENST00000698118	123428
ENST00000698141	123429
ENST00000698174	123430
ENST00000698192	123431
ENST00000698202	123432
ENST00000698203	123433
ENST00000698241	123434
ENST00000698242	123435
ENST00000698243	123436
ENST00000698280	123437
ENST00000698291	123438
ENST00000698297	123439
ENST00000698298	123440
ENST00000698304	123441
ENST00000698321	123442
ENST00000698322	123443
ENST00000698339	123444
ENST00000698340	123445
ENST00000698354	123446
ENST00000698406	123447
ENST00000698408	123448
ENST00000698412	123449
ENST00000698440	123450
ENST00000698448	123451
ENST00000698508	123452
ENST00000698524	123453
ENST00000698550	123454
ENST00000698575	123455
ENST00000698625	123456
ENST00000698645	123457
ENST00000698668	123458
ENST00000698675	123459
ENST00000698698	123460
ENST00000698699	123461
ENST00000698701	123462
ENST00000698704	123463
ENST00000698705	123464
ENST00000698712	123465
ENST00000698713	123466
ENST00000698720	123467
ENST00000698721	123468
ENST00000698722	123469
ENST00000698723	123470
ENST00000698751	123471
ENST00000698776	123472
ENST00000698777	123473
ENST00000698782	123474
ENST00000698783	123475
ENST00000698799	123476
ENST00000698800	123477
ENST00000698830	123478
ENST00000698837	123479
ENST00000698838	123480
ENST00000698839	123481
ENST00000698840	123482
ENST00000698852	123483
ENST00000698860	123484
ENST00000698861	123485
ENST00000698863	123486
ENST00000698870	123487
ENST00000698883	123488
ENST00000698890	123489
ENST00000698892	123490
ENST00000698893	123491
ENST00000698945	123492
ENST00000698946	123493
ENST00000698947	123494
ENST00000699000	123495
ENST00000699001	123496
ENST00000699047	123497
ENST00000699048	123498
ENST00000699071	123499
ENST00000699075	123500
ENST00000699136	123501
ENST00000699140	123502
ENST00000699142	123503
ENST00000699145	123504
ENST00000699164	123505
ENST00000699176	123506
ENST00000699177	123507
ENST00000699207	123508
ENST00000699209	123509
ENST00000699215	123510
ENST00000699262	123511
ENST00000699312	123512
ENST00000699328	123513
ENST00000699330	123514
ENST00000699333	123515
ENST00000699338	123516
ENST00000699343	123517
ENST00000699351	123518
ENST00000699381	123519
ENST00000699395	123520
ENST00000699396	123521
ENST00000699397	123522
ENST00000699408	123523
ENST00000699409	123524
ENST00000699423	123525
ENST00000699434	123526
ENST00000699439	123527
ENST00000699490	123528
ENST00000699569	123529
ENST00000699659	123530
ENST00000699704	123531
ENST00000699709	123532
ENST00000699723	123533
ENST00000699787	123534
ENST00000699788	123535
ENST00000699790	123536
ENST00000699835	123537
ENST00000699836	123538
ENST00000699845	123539
ENST00000699868	123540
ENST00000699894	123541
ENST00000699929	123542
ENST00000699946	123543
ENST00000699960	123544
ENST00000700080	123545
ENST00000700100	123546
ENST00000700101	123547
ENST00000700177	123548
ENST00000700178	123549
ENST00000700179	123550
ENST00000700180	123551
ENST00000700191	123552
ENST00000700193	123553
ENST00000700254	123554
ENST00000700257	123555
ENST00000700265	123556
ENST00000700267	123557
ENST00000700268	123558
ENST00000700269	123559
ENST00000700273	123560
ENST00000700285	123561
ENST00000700306	123562
ENST00000700313	123563
ENST00000700317	123564
ENST00000700321	123565
ENST00000700322	123566
ENST00000700323	123567
ENST00000700324	123568
ENST00000700375	123569
ENST00000700378	123570
ENST00000700389	123571
ENST00000700436	123572
ENST00000700469	123573
ENST00000700470	123574
ENST00000700473	123575
ENST00000700474	123576
ENST00000700475	123577
ENST00000700476	123578
ENST00000700477	123579
ENST00000700478	123580
ENST00000700488	123581
ENST00000700489	123582
ENST00000700490	123583
ENST00000700491	123584
ENST00000700492	123585
ENST00000700580	123586
ENST00000700606	123587
ENST00000700616	123588
ENST00000700619	123589
ENST00000700620	123590
ENST00000700621	123591
ENST00000700623	123592
ENST00000700625	123593
ENST00000700626	123594
ENST00000700628	123595
ENST00000700630	123596
ENST00000700631	123597
ENST00000700632	123598
ENST00000700633	123599
ENST00000700634	123600
ENST00000700637	123601
ENST00000700707	123602
ENST00000703103	123603
ENST00000703104	123604
ENST00000703138	123605
ENST00000703143	123606
ENST00000703163	123607
ENST00000703170	123608
ENST00000703173	123609
ENST00000703489	123610
ENST00000703515	123611
ENST00000703518	123612
ENST00000703522	123613
ENST00000703523	123614
ENST00000703527	123615
ENST00000703532	123616
ENST00000703556	123617
ENST00000703603	123618
ENST00000703613	123619
ENST00000703614	123620
ENST00000703637	123621
ENST00000703692	123622
ENST00000703693	123623
ENST00000703694	123624
ENST00000703696	123625
ENST00000703697	123626
ENST00000703699	123627
ENST00000703700	123628
ENST00000703701	123629
ENST00000703702	123630
ENST00000703703	123631
ENST00000703704	123632
ENST00000703706	123633
ENST00000703708	123634
ENST00000703709	123635
ENST00000703710	123636
ENST00000703711	123637
ENST00000703765	123638
ENST00000703797	123639
ENST00000703846	123640
ENST00000703849	123641
ENST00000703866	123642
ENST00000703901	123643
ENST00000703904	123644
ENST00000703910	123645
ENST00000703911	123646
ENST00000703922	123647
ENST00000703923	123648
ENST00000703924	123649
ENST00000703971	123650
ENST00000703978	123651
ENST00000703999	123652
ENST00000704000	123653
ENST00000704004	123654
ENST00000704005	123655
ENST00000704006	123656
ENST00000704011	123657
ENST00000704051	123658
ENST00000704052	123659
ENST00000704053	123660
ENST00000704057	123661
ENST00000704058	123662
ENST00000704059	123663
ENST00000704312	123664
ENST00000704365	123665
ENST00000704375	123666
ENST00000704383	123667
ENST00000704384	123668
ENST00000704385	123669
ENST00000704452	123670
ENST00000704580	123671
ENST00000704650	123672
ENST00000704696	123673
ENST00000704700	123674
ENST00000704702	123675
ENST00000704704	123676
ENST00000704705	123677
ENST00000704706	123678
ENST00000704708	123679
ENST00000704710	123680
ENST00000704714	123681
ENST00000704718	123682
ENST00000704741	123683
ENST00000704742	123684
ENST00000704746	123685
ENST00000704800	123686
ENST00000704930	123687
ENST00000705116	123688
ENST00000705170	123689
ENST00000705391	123690
ENST00000705424	123691
ENST00000705486	123692
ENST00000705604	123693
ENST00000705822	123694
ENST00000705901	123695
ENST00000706042	123696
ENST00000706043	123697
ENST00000706170	123698
ENST00000706227	123699
ENST00000706228	123700
ENST00000706269	123701
ENST00000706301	123702
ENST00000706366	123703
ENST00000706367	123704
ENST00000706368	123705
ENST00000706369	123706
ENST00000706375	123707
ENST00000706392	123708
ENST00000706482	123709
ENST00000706487	123710
ENST00000706506	123711
ENST00000706533	123712
ENST00000706566	123713
ENST00000706574	123714
ENST00000706729	123715
ENST00000706746	123716
ENST00000706789	123717
ENST00000706833	123718
ENST00000706834	123719
ENST00000706835	123720
ENST00000706836	123721
ENST00000706901	123722
ENST00000706903	123723
ENST00000706905	123724
ENST00000706916	123725
ENST00000706917	123726
ENST00000706926	123727
ENST00000706939	123728
ENST00000707033	123729
ENST00000707064	123730
ENST00000707075	123731
ENST00000707083	123732
ENST00000707113	123733
ENST00000707114	123734
ENST00000707115	123735
ENST00000707116	123736
ENST00000707126	123737
ENST00000707128	123738
ENST00000707129	123739
ENST00000707130	123740
ENST00000707174	123741
ENST00000707188	123742
ENST00000707232	123743
ENST00000707234	123744
ENST00000707237	123745
ENST00000707238	123746
ENST00000707247	123747
ENST00000707248	123748
ENST00000707249	123749
ENST00000707251	123750
ENST00000707307	123751
ENST00000707314	123752
ENST00000707372	123753
ENST00000707374	123754
ENST00000707376	123755
ENST00000707379	123756
ENST00000707385	123757
ENST00000707396	123758
ENST00000707399	123759
ENST00000707466	123760
ENST00000707467	123761
ENST00000707468	123762
ENST00000707469	123763
ENST00000707470	123764
ENST00000707471	123765
ENST00000707472	123766
ENST00000707473	123767
ENST00000707474	123768
ENST00000707479	123769
ENST00000707482	123770
ENST00000707485	123771
ENST00000707487	123772
ENST00000707489	123773
ENST00000707490	123774
ENST00000707519	123775
ENST00000707520	123776
ENST00000707550	123777
ENST00000707551	123778
ENST00000707558	123779
ENST00000707559	123780
ENST00000707560	123781
ENST00000707575	123782
ENST00000707609	123783
ENST00000707634	123784
ENST00000707638	123785
ENST00000707640	123786
ENST00000707641	123787
ENST00000707666	123788
ENST00000707739	123789
ENST00000707740	123790
ENST00000707741	123791
ENST00000707745	123792
ENST00000707779	123793
ENST00000707781	123794
ENST00000707787	123795
ENST00000707791	123796
ENST00000707868	123797
ENST00000707869	123798
ENST00000707870	123799
ENST00000707884	123800
ENST00000707885	123801
ENST00000707892	123802
ENST00000707893	123803
ENST00000707894	123804
ENST00000707899	123805
ENST00000707985	123806
ENST00000707990	123807
ENST00000707993	123808
ENST00000707994	123809
ENST00000707996	123810
ENST00000708009	123811
ENST00000708077	123812
ENST00000708081	123813
ENST00000708152	123814
ENST00000708154	123815
ENST00000708159	123816
ENST00000708164	123817
ENST00000708165	123818
ENST00000708174	123819
ENST00000708176	123820
ENST00000708236	123821
ENST00000708237	123822
ENST00000708425	123823
ENST00000708426	123824
ENST00000708427	123825
ENST00000708440	123826
ENST00000708475	123827
ENST00000708541	123828
ENST00000708542	123829
ENST00000708561	123830
ENST00000708577	123831
ENST00000708595	123832
ENST00000708596	123833
ENST00000708597	123834
ENST00000708719	123835
ENST00000708726	123836
ENST00000708727	123837
ENST00000708730	123838
ENST00000708774	123839
ENST00000708787	123840
ENST00000708794	123841
ENST00000708795	123842
ENST00000708815	123843
ENST00000708818	123844
ENST00000708822	123845
ENST00000708823	123846
ENST00000708835	123847
ENST00000708836	123848
ENST00000708837	123849
ENST00000708838	123850
ENST00000708839	123851
ENST00000708840	123852
ENST00000708841	123853
ENST00000708842	123854
ENST00000708843	123855
ENST00000708848	123856
ENST00000708849	123857
ENST00000708850	123858
ENST00000708853	123859
ENST00000708857	123860
ENST00000708873	123861
ENST00000708922	123862
ENST00000708930	123863
ENST00000708936	123864
ENST00000708937	123865
ENST00000708962	123866
ENST00000708963	123867
ENST00000708981	123868
ENST00000708982	123869
ENST00000708983	123870
ENST00000708996	123871
ENST00000708999	123872
ENST00000709003	123873
ENST00000709009	123874
ENST00000709011	123875
ENST00000709012	123876
ENST00000709013	123877
ENST00000709014	123878
ENST00000709015	123879
ENST00000709017	123880
ENST00000709018	123881
ENST00000709019	123882
ENST00000709020	123883
ENST00000709027	123884
ENST00000709032	123885
ENST00000709040	123886
ENST00000709041	123887
ENST00000709043	123888
ENST00000709063	123889
ENST00000709067	123890
ENST00000709137	123891
ENST00000709140	123892
ENST00000709165	123893
ENST00000709168	123894
ENST00000709171	123895
ENST00000709173	123896
ENST00000709176	123897
ENST00000709177	123898
ENST00000709202	123899
ENST00000709203	123900
ENST00000709204	123901
ENST00000709205	123902
ENST00000709208	123903
ENST00000709210	123904
ENST00000709212	123905
ENST00000709220	123906
ENST00000709221	123907
ENST00000709225	123908
ENST00000709230	123909
ENST00000709233	123910
ENST00000709234	123911
ENST00000709238	123912
ENST00000709263	123913
ENST00000709271	123914
ENST00000709272	123915
ENST00000709273	123916
ENST00000709274	123917
ENST00000709288	123918
ENST00000709296	123919
ENST00000709304	123920
ENST00000709314	123921
ENST00000709315	123922
ENST00000709318	123923
ENST00000709349	123924
ENST00000709369	123925
ENST00000709370	123926
ENST00000709371	123927
ENST00000709372	123928
ENST00000709374	123929
ENST00000709392	123930
ENST00000709394	123931
ENST00000709395	123932
ENST00000709396	123933
ENST00000709397	123934
ENST00000709398	123935
ENST00000709405	123936
ENST00000709406	123937
ENST00000709409	123938
ENST00000709412	123939
ENST00000709501	123940
ENST00000709520	123941
ENST00000709526	123942
ENST00000709541	123943
ENST00000709546	123944
ENST00000709561	123945
ENST00000709563	123946
ENST00000709575	123947
ENST00000709578	123948
ENST00000709579	123949
ENST00000709587	123950
ENST00000709590	123951
ENST00000709591	123952
ENST00000709592	123953
ENST00000709596	123954
ENST00000709597	123955
ENST00000709598	123956
ENST00000709599	123957
ENST00000709602	123958
ENST00000709604	123959
ENST00000709605	123960
ENST00000709606	123961
ENST00000709607	123962
ENST00000709611	123963
ENST00000709614	123964
ENST00000709615	123965
ENST00000709616	123966
ENST00000709617	123967
ENST00000709618	123968
ENST00000709622	123969
ENST00000709624	123970
ENST00000709634	123971
ENST00000709635	123972
ENST00000709636	123973
ENST00000709637	123974
ENST00000709717	123975
ENST00000709730	123976
ENST00000709731	123977
ENST00000709732	123978
ENST00000709735	123979
ENST00000709736	123980
ENST00000709738	123981
ENST00000709739	123982
ENST00000709741	123983
ENST00000709784	123984
ENST00000709800	123985
ENST00000709804	123986
ENST00000709809	123987
ENST00000709854	123988
ENST00000709863	123989
ENST00000709893	123990
ENST00000709914	123991
ENST00000709915	123992
ENST00000709917	123993
ENST00000709920	123994
ENST00000709926	123995
ENST00000709935	123996
ENST00000709937	123997
ENST00000709938	123998
ENST00000709940	123999
ENST00000709948	124000
ENST00000709949	124001
ENST00000709996	124002
ENST00000709998	124003
ENST00000710000	124004
ENST00000710028	124005
ENST00000710032	124006
ENST00000710033	124007
ENST00000710035	124008
ENST00000710037	124009
ENST00000710038	124010
ENST00000710039	124011
ENST00000710041	124012
ENST00000710042	124013
ENST00000710043	124014
ENST00000710044	124015
ENST00000710046	124016
ENST00000710049	124017
ENST00000710051	124018
ENST00000710052	124019
ENST00000710056	124020
ENST00000710057	124021
ENST00000710060	124022
ENST00000710062	124023
ENST00000710072	124024
ENST00000710073	124025
ENST00000710075	124026
ENST00000710076	124027
ENST00000710081	124028
ENST00000710082	124029
ENST00000710084	124030
ENST00000710085	124031
ENST00000710086	124032
ENST00000710087	124033
ENST00000710095	124034
ENST00000710096	124035
ENST00000710219	124036
ENST00000710220	124037
ENST00000710225	124038
ENST00000710226	124039
ENST00000710231	124040
ENST00000710310	124041
ENST00000710314	124042
ENST00000710315	124043
ENST00000710319	124044
ENST00000710323	124045
ENST00000710327	124046
ENST00000710330	124047
ENST00000710332	124048
ENST00000710359	124049
ENST00000710385	124050
ENST00000710387	124051
ENST00000710433	124052
ENST00000710434	124053
ENST00000710449	124054
ENST00000710451	124055
ENST00000710453	124056
ENST00000710454	124057
ENST00000710455	124058
ENST00000710456	124059
ENST00000710458	124060
ENST00000710459	124061
ENST00000710461	124062
ENST00000710462	124063
ENST00000710465	124064
ENST00000710466	124065
ENST00000710468	124066
ENST00000710479	124067
ENST00000710486	124068
ENST00000710487	124069
ENST00000710500	124070
ENST00000710502	124071
ENST00000710510	124072
ENST00000710511	124073
ENST00000710512	124074
ENST00000710513	124075
ENST00000710515	124076
ENST00000710540	124077
ENST00000710542	124078
ENST00000710545	124079
ENST00000710550	124080
ENST00000710583	124081
ENST00000710584	124082
ENST00000710607	124083
ENST00000710608	124084
ENST00000710700	124085
ENST00000710702	124086
ENST00000710703	124087
ENST00000710704	124088
ENST00000710705	124089
ENST00000710713	124090
ENST00000710714	124091
ENST00000710715	124092
ENST00000710716	124093
ENST00000710717	124094
ENST00000710718	124095
ENST00000710719	124096
ENST00000710720	124097
ENST00000710721	124098
ENST00000710722	124099
ENST00000710723	124100
ENST00000710724	124101
ENST00000710725	124102
ENST00000710727	124103
ENST00000710728	124104
ENST00000710729	124105
ENST00000710730	124106
ENST00000710731	124107
ENST00000710732	124108
ENST00000710743	124109
ENST00000710744	124110
ENST00000710745	124111
ENST00000710747	124112
ENST00000710750	124113
ENST00000710751	124114
ENST00000710752	124115
ENST00000710755	124116
ENST00000710759	124117
ENST00000710761	124118
ENST00000710763	124119
ENST00000710764	124120
ENST00000710773	124121
ENST00000710774	124122
ENST00000710775	124123
ENST00000710778	124124
ENST00000710780	124125
ENST00000710781	124126
ENST00000710791	124127
ENST00000710792	124128
ENST00000710793	124129
ENST00000710794	124130
ENST00000710795	124131
ENST00000710881	124132
ENST00000710907	124133
ENST00000710908	124134
ENST00000710909	124135
ENST00000710910	124136
ENST00000710932	124137
ENST00000710954	124138
ENST00000711037	124139
ENST00000711046	124140
ENST00000711212	124141
ENST00000711217	124142
ENST00000711230	124143
ENST00000711256	124144
ENST00000711265	124145
ENST00000711297	124146
ENST00000711300	124147
ENST00000711306	124148
ENST00000711307	124149
ENST00000711309	124150
ENST00000711310	124151
ENST00000711311	124152
ENST00000711316	124153
ENST00000711317	124154
ENST00000711319	124155
ENST00000711323	124156
ENST00000711330	124157
ENST00000711332	124158
ENST00000711336	124159
ENST00000711343	124160
ENST00000711344	124161
ENST00000711346	124162
ENST00000711348	124163
ENST00000711350	124164
ENST00000711396	124165
ENST00000711439	124166
ENST00000711440	124167
ENST00000711486	124168
ENST00000711529	124169
ENST00000711531	124170
ENST00000711558	124171
ENST00000711559	124172
ENST00000711615	124173
ENST00000713552	124174
ENST00000713562	124175
ENST00000713563	124176
ENST00000713569	124177
ENST00000713570	124178
ENST00000713572	124179
ENST00000713573	124180
ENST00000713579	124181
ENST00000713590	124182
ENST00000713591	124183
ENST00000713597	124184
ENST00000713599	124185
ENST00000713602	124186
ENST00000713610	124187
ENST00000713615	124188
ENST00000713632	124189
ENST00000713633	124190
ENST00000713645	124191
ENST00000713653	124192
ENST00000713654	124193
ENST00000713655	124194
ENST00000713656	124195
ENST00000713672	124196
ENST00000713675	124197
ENST00000713676	124198
ENST00000713738	124199
ENST00000713750	124200
ENST00000713757	124201
ENST00000713758	124202
ENST00000713791	124203
ENST00000713800	124204
ENST00000713803	124205
ENST00000713804	124206
ENST00000713805	124207
ENST00000713806	124208
ENST00000713810	124209
ENST00000713826	124210
ENST00000713828	124211
ENST00000713829	124212
ENST00000713830	124213
ENST00000713831	124214
ENST00000713844	124215
ENST00000713916	124216
ENST00000713920	124217
ENST00000713921	124218
ENST00000713932	124219
ENST00000713933	124220
ENST00000713935	124221
ENST00000713951	124222
ENST00000713986	124223
ENST00000713987	124224
ENST00000713988	124225
ENST00000714057	124226
ENST00000714058	124227
ENST00000714073	124228
ENST00000714074	124229
ENST00000714156	124230
ENST00000714229	124231
ENST00000714314	124232
ENST00000714357	124233
ENST00000714359	124234
ENST00000714371	124235
ENST00000714373	124236
ENST00000714413	124237
ENST00000714416	124238
ENST00000714424	124239
ENST00000714425	124240
ENST00000714427	124241
ENST00000714428	124242
ENST00000714430	124243
ENST00000714431	124244
ENST00000714432	124245
ENST00000714433	124246
ENST00000714434	124247
ENST00000714435	124248
ENST00000714437	124249
ENST00000714440	124250
ENST00000714441	124251
ENST00000714442	124252
ENST00000714443	124253
ENST00000714444	124254
ENST00000714445	124255
ENST00000714470	124256
ENST00000714471	124257
ENST00000714520	124258
ENST00000715205	124259
ENST00000715206	124260
ENST00000715230	124261
ENST00000715246	124262
ENST00000715259	124263
ENST00000715264	124264
ENST00000715273	124265
ENST00000715274	124266
ENST00000715282	124267
ENST00000715464	124268
ENST00000715465	124269
ENST00000715553	124270
ENST00000715685	124271
ENST00000715688	124272
ENST00000715689	124273
ENST00000715691	124274
ENST00000715693	124275
ENST00000715696	124276
ENST00000715703	124277
ENST00000850915	124278
R-HSA-1059683	124279
R-HSA-109704	124280
R-HSA-110056	124281
R-HSA-110312	124282
R-HSA-110314	124283
R-HSA-110320	124284
R-HSA-110328	124285
R-HSA-110329	124286
R-HSA-110330	124287
R-HSA-110331	124288
R-HSA-110357	124289
R-HSA-110362	124290
R-HSA-110373	124291
R-HSA-110381	124292
R-HSA-111367	124293
R-HSA-111446	124294
R-HSA-111447	124295
R-HSA-111448	124296
R-HSA-111452	124297
R-HSA-111453	124298
R-HSA-111457	124299
R-HSA-111458	124300
R-HSA-111459	124301
R-HSA-111463	124302
R-HSA-111464	124303
R-HSA-111465	124304
R-HSA-111469	124305
R-HSA-111471	124306
R-HSA-111885	124307
R-HSA-111931	124308
R-HSA-111932	124309
R-HSA-111933	124310
R-HSA-111957	124311
R-HSA-111995	124312
R-HSA-111997	124313
R-HSA-112043	124314
R-HSA-112122	124315
R-HSA-112126	124316
R-HSA-112303	124317
R-HSA-112308	124318
R-HSA-112310	124319
R-HSA-112311	124320
R-HSA-112314	124321
R-HSA-112382	124322
R-HSA-112399	124323
R-HSA-112409	124324
R-HSA-112411	124325
R-HSA-112412	124326
R-HSA-113418	124327
R-HSA-113501	124328
R-HSA-113507	124329
R-HSA-114294	124330
R-HSA-114508	124331
R-HSA-114516	124332
R-HSA-114604	124333
R-HSA-114608	124334
R-HSA-1169091	124335
R-HSA-1169092	124336
R-HSA-1169408	124337
R-HSA-1170546	124338
R-HSA-1181150	124339
R-HSA-1221632	124340
R-HSA-1222449	124341
R-HSA-1222556	124342
R-HSA-1227986	124343
R-HSA-1234158	124344
R-HSA-1234174	124345
R-HSA-1234176	124346
R-HSA-1236382	124347
R-HSA-1236394	124348
R-HSA-1236973	124349
R-HSA-1236974	124350
R-HSA-1236977	124351
R-HSA-1236978	124352
R-HSA-1237044	124353
R-HSA-1237112	124354
R-HSA-1247673	124355
R-HSA-1250196	124356
R-HSA-1250342	124357
R-HSA-1250347	124358
R-HSA-1251932	124359
R-HSA-1251985	124360
R-HSA-1253288	124361
R-HSA-1257604	124362
R-HSA-1266695	124363
R-HSA-1268020	124364
R-HSA-1295596	124365
R-HSA-1296025	124366
R-HSA-1296041	124367
R-HSA-1296052	124368
R-HSA-1296053	124369
R-HSA-1296061	124370
R-HSA-1296067	124371
R-HSA-1296072	124372
R-HSA-1299287	124373
R-HSA-1299308	124374
R-HSA-1299316	124375
R-HSA-1299344	124376
R-HSA-1299361	124377
R-HSA-1299503	124378
R-HSA-1300642	124379
R-HSA-1300645	124380
R-HSA-1306955	124381
R-HSA-1307965	124382
R-HSA-1358803	124383
R-HSA-1362277	124384
R-HSA-1362300	124385
R-HSA-1362409	124386
R-HSA-1368108	124387
R-HSA-1369007	124388
R-HSA-1369062	124389
R-HSA-139853	124390
R-HSA-139910	124391
R-HSA-139915	124392
R-HSA-140180	124393
R-HSA-140342	124394
R-HSA-140534	124395
R-HSA-140834	124396
R-HSA-140837	124397
R-HSA-140875	124398
R-HSA-141333	124399
R-HSA-141334	124400
R-HSA-141405	124401
R-HSA-141430	124402
R-HSA-141444	124403
R-HSA-1433557	124404
R-HSA-1433559	124405
R-HSA-1433617	124406
R-HSA-1442490	124407
R-HSA-1445148	124408
R-HSA-1461957	124409
R-HSA-1461973	124410
R-HSA-1462054	124411
R-HSA-1474151	124412
R-HSA-1474228	124413
R-HSA-1475029	124414
R-HSA-1482788	124415
R-HSA-1482798	124416
R-HSA-1482801	124417
R-HSA-1482839	124418
R-HSA-1482883	124419
R-HSA-1482922	124420
R-HSA-1482925	124421
R-HSA-1483076	124422
R-HSA-1483101	124423
R-HSA-1483115	124424
R-HSA-1483148	124425
R-HSA-1483152	124426
R-HSA-1483166	124427
R-HSA-1483191	124428
R-HSA-1483196	124429
R-HSA-1483206	124430
R-HSA-1483213	124431
R-HSA-1483226	124432
R-HSA-1483248	124433
R-HSA-1483255	124434
R-HSA-1489509	124435
R-HSA-1502540	124436
R-HSA-1538133	124437
R-HSA-156581	124438
R-HSA-156582	124439
R-HSA-156584	124440
R-HSA-156588	124441
R-HSA-156590	124442
R-HSA-1566948	124443
R-HSA-1566977	124444
R-HSA-156711	124445
R-HSA-156827	124446
R-HSA-156842	124447
R-HSA-156902	124448
R-HSA-159227	124449
R-HSA-159230	124450
R-HSA-159231	124451
R-HSA-159236	124452
R-HSA-1592389	124453
R-HSA-159418	124454
R-HSA-159740	124455
R-HSA-159763	124456
R-HSA-159782	124457
R-HSA-1606322	124458
R-HSA-1606341	124459
R-HSA-1614517	124460
R-HSA-1614558	124461
R-HSA-1614603	124462
R-HSA-1614635	124463
R-HSA-162585	124464
R-HSA-162588	124465
R-HSA-162592	124466
R-HSA-162594	124467
R-HSA-162599	124468
R-HSA-162658	124469
R-HSA-162699	124470
R-HSA-162710	124471
R-HSA-162791	124472
R-HSA-163125	124473
R-HSA-163210	124474
R-HSA-163282	124475
R-HSA-1632852	124476
R-HSA-163316	124477
R-HSA-163358	124478
R-HSA-163359	124479
R-HSA-163560	124480
R-HSA-163615	124481
R-HSA-163680	124482
R-HSA-163754	124483
R-HSA-163765	124484
R-HSA-163767	124485
R-HSA-163841	124486
R-HSA-164378	124487
R-HSA-164516	124488
R-HSA-164525	124489
R-HSA-164843	124490
R-HSA-164939	124491
R-HSA-164940	124492
R-HSA-164944	124493
R-HSA-165054	124494
R-HSA-1650814	124495
R-HSA-165158	124496
R-HSA-165159	124497
R-HSA-165160	124498
R-HSA-165181	124499
R-HSA-1655829	124500
R-HSA-166016	124501
R-HSA-166020	124502
R-HSA-1660499	124503
R-HSA-1660514	124504
R-HSA-1660516	124505
R-HSA-1660517	124506
R-HSA-166058	124507
R-HSA-1660661	124508
R-HSA-166166	124509
R-HSA-166187	124510
R-HSA-166208	124511
R-HSA-1663150	124512
R-HSA-166662	124513
R-HSA-166663	124514
R-HSA-166665	124515
R-HSA-167021	124516
R-HSA-167044	124517
R-HSA-167060	124518
R-HSA-167152	124519
R-HSA-167158	124520
R-HSA-167160	124521
R-HSA-167161	124522
R-HSA-167162	124523
R-HSA-167172	124524
R-HSA-167200	124525
R-HSA-167238	124526
R-HSA-167242	124527
R-HSA-167243	124528
R-HSA-167246	124529
R-HSA-167287	124530
R-HSA-167290	124531
R-HSA-167590	124532
R-HSA-167826	124533
R-HSA-1679131	124534
R-HSA-168138	124535
R-HSA-168142	124536
R-HSA-168164	124537
R-HSA-168176	124538
R-HSA-168179	124539
R-HSA-168181	124540
R-HSA-168188	124541
R-HSA-168271	124542
R-HSA-168275	124543
R-HSA-168276	124544
R-HSA-168277	124545
R-HSA-168315	124546
R-HSA-168316	124547
R-HSA-168325	124548
R-HSA-168330	124549
R-HSA-168333	124550
R-HSA-168638	124551
R-HSA-168927	124552
R-HSA-168928	124553
R-HSA-169131	124554
R-HSA-169911	124555
R-HSA-170660	124556
R-HSA-170670	124557
R-HSA-170822	124558
R-HSA-170968	124559
R-HSA-170984	124560
R-HSA-171007	124561
R-HSA-171286	124562
R-HSA-171306	124563
R-HSA-171319	124564
R-HSA-173107	124565
R-HSA-173599	124566
R-HSA-173623	124567
R-HSA-173736	124568
R-HSA-174048	124569
R-HSA-174084	124570
R-HSA-174113	124571
R-HSA-174154	124572
R-HSA-174178	124573
R-HSA-174184	124574
R-HSA-174362	124575
R-HSA-174403	124576
R-HSA-174411	124577
R-HSA-174414	124578
R-HSA-174417	124579
R-HSA-174430	124580
R-HSA-174437	124581
R-HSA-174490	124582
R-HSA-174577	124583
R-HSA-175474	124584
R-HSA-175567	124585
R-HSA-176034	124586
R-HSA-176187	124587
R-HSA-176407	124588
R-HSA-176408	124589
R-HSA-176409	124590
R-HSA-176412	124591
R-HSA-176417	124592
R-HSA-176974	124593
R-HSA-177128	124594
R-HSA-177135	124595
R-HSA-177162	124596
R-HSA-177504	124597
R-HSA-177539	124598
R-HSA-177929	124599
R-HSA-179409	124600
R-HSA-179812	124601
R-HSA-1799339	124602
R-HSA-180024	124603
R-HSA-180292	124604
